,series_id,area_name,category,date,period,value,inflation_yoy
12377,CUSR0000SAH2,U.S. city average,Fuels and utilities,2012-06-01,M06,217.388,-1.5501945102372572
12378,CUSR0000SAH2,U.S. city average,Fuels and utilities,2012-07-01,M07,216.717,-2.2595353745822555
12379,CUSR0000SAH2,U.S. city average,Fuels and utilities,2012-08-01,M08,218.599,-1.5066931599554967
12380,CUSR0000SAH2,U.S. city average,Fuels and utilities,2012-09-01,M09,219.111,-1.678251387698515
12381,CUSR0000SAH2,U.S. city average,Fuels and utilities,2012-10-01,M10,219.987,-1.0146596952871123
12382,CUSR0000SAH2,U.S. city average,Fuels and utilities,2012-11-01,M11,221.563,-0.07035932869984274
12383,CUSR0000SAH2,U.S. city average,Fuels and utilities,2012-12-01,M12,221.66,0.34904409001805803
12384,CUSR0000SAH2,U.S. city average,Fuels and utilities,2013-01-01,M01,222.059,1.0153438840542872
12385,CUSR0000SAH2,U.S. city average,Fuels and utilities,2013-02-01,M02,222.795,1.858455630229039
12386,CUSR0000SAH2,U.S. city average,Fuels and utilities,2013-03-01,M03,222.271,1.802268063901491
12387,CUSR0000SAH2,U.S. city average,Fuels and utilities,2013-04-01,M04,223.908,2.474588216987561
12388,CUSR0000SAH2,U.S. city average,Fuels and utilities,2013-05-01,M05,225.827,3.8347119597953006
12389,CUSR0000SAH2,U.S. city average,Fuels and utilities,2013-06-01,M06,225.936,3.9321397685244897
12390,CUSR0000SAH2,U.S. city average,Fuels and utilities,2013-07-01,M07,226.047,4.30515372582676
12391,CUSR0000SAH2,U.S. city average,Fuels and utilities,2013-08-01,M08,225.503,3.1582944112278577
12392,CUSR0000SAH2,U.S. city average,Fuels and utilities,2013-09-01,M09,226.667,3.4484804505479083
12393,CUSR0000SAH2,U.S. city average,Fuels and utilities,2013-10-01,M10,226.932,3.1570047320978123
12394,CUSR0000SAH2,U.S. city average,Fuels and utilities,2013-11-01,M11,227.133,2.513957655384713
12395,CUSR0000SAH2,U.S. city average,Fuels and utilities,2013-12-01,M12,227.611,2.6847423982676144
12396,CUSR0000SAH2,U.S. city average,Fuels and utilities,2014-01-01,M01,231.487,4.245718480223726
12397,CUSR0000SAH2,U.S. city average,Fuels and utilities,2014-02-01,M02,233.459,4.786462891896148
12398,CUSR0000SAH2,U.S. city average,Fuels and utilities,2014-03-01,M03,237.423,6.816903689640141
12399,CUSR0000SAH2,U.S. city average,Fuels and utilities,2014-04-01,M04,233.368,4.224949532843847
12400,CUSR0000SAH2,U.S. city average,Fuels and utilities,2014-05-01,M05,235.524,4.293994960744296
12401,CUSR0000SAH2,U.S. city average,Fuels and utilities,2014-06-01,M06,235.708,4.325118617661627
12402,CUSR0000SAH2,U.S. city average,Fuels and utilities,2014-07-01,M07,236.362,4.5632103058213636
12403,CUSR0000SAH2,U.S. city average,Fuels and utilities,2014-08-01,M08,235.288,4.3391883921721774
12404,CUSR0000SAH2,U.S. city average,Fuels and utilities,2014-09-01,M09,234.647,3.5205830579660757
12405,CUSR0000SAH2,U.S. city average,Fuels and utilities,2014-10-01,M10,234.045,3.1344191211464256
12406,CUSR0000SAH2,U.S. city average,Fuels and utilities,2014-11-01,M11,233.351,2.7376030783725858
12407,CUSR0000SAH2,U.S. city average,Fuels and utilities,2014-12-01,M12,234.436,2.9985369775626047
12408,CUSR0000SAH2,U.S. city average,Fuels and utilities,2015-01-01,M01,233.424,0.8367640515450248
12409,CUSR0000SAH2,U.S. city average,Fuels and utilities,2015-02-01,M02,233.319,-0.059967703108476655
12410,CUSR0000SAH2,U.S. city average,Fuels and utilities,2015-03-01,M03,232.069,-2.2550468994158135
12411,CUSR0000SAH2,U.S. city average,Fuels and utilities,2015-04-01,M04,230.983,-1.021991018477253
12412,CUSR0000SAH2,U.S. city average,Fuels and utilities,2015-05-01,M05,229.685,-2.4791528676483043
12413,CUSR0000SAH2,U.S. city average,Fuels and utilities,2015-06-01,M06,230.627,-2.1556332411288515
12414,CUSR0000SAH2,U.S. city average,Fuels and utilities,2015-07-01,M07,229.536,-2.8879430703750986
12415,CUSR0000SAH2,U.S. city average,Fuels and utilities,2015-08-01,M08,229.567,-2.4314882186936893
12416,CUSR0000SAH2,U.S. city average,Fuels and utilities,2015-09-01,M09,229.115,-2.3575839452454006
12417,CUSR0000SAH2,U.S. city average,Fuels and utilities,2015-10-01,M10,228.562,-2.342711871648606
12418,CUSR0000SAH2,U.S. city average,Fuels and utilities,2015-11-01,M11,228.148,-2.2296883235983556
12419,CUSR0000SAH2,U.S. city average,Fuels and utilities,2015-12-01,M12,226.354,-3.4474227507720667
12420,CUSR0000SAH2,U.S. city average,Fuels and utilities,2016-01-01,M01,225.556,-3.3706902460758137
12421,CUSR0000SAH2,U.S. city average,Fuels and utilities,2016-02-01,M02,225.105,-3.520501973692669
12422,CUSR0000SAH2,U.S. city average,Fuels and utilities,2016-03-01,M03,225.63,-2.7746058284389474
12423,CUSR0000SAH2,U.S. city average,Fuels and utilities,2016-04-01,M04,226.066,-2.1287280882142823
12424,CUSR0000SAH2,U.S. city average,Fuels and utilities,2016-05-01,M05,227.22,-1.073208960097527
12425,CUSR0000SAH2,U.S. city average,Fuels and utilities,2016-06-01,M06,227.698,-1.2700160865813603
12426,CUSR0000SAH2,U.S. city average,Fuels and utilities,2016-07-01,M07,229.517,-0.008277568660253198
12427,CUSR0000SAH2,U.S. city average,Fuels and utilities,2016-08-01,M08,230.613,0.45564040127719085
12428,CUSR0000SAH2,U.S. city average,Fuels and utilities,2016-09-01,M09,232.021,1.2683586845034123
12429,CUSR0000SAH2,U.S. city average,Fuels and utilities,2016-10-01,M10,232.364,1.6634436170491984
12430,CUSR0000SAH2,U.S. city average,Fuels and utilities,2016-11-01,M11,232.169,1.7624524431509414
12431,CUSR0000SAH2,U.S. city average,Fuels and utilities,2016-12-01,M12,232.253,2.6060948779345505
12432,CUSR0000SAH2,U.S. city average,Fuels and utilities,2017-01-01,M01,233.401,3.478071964390228
12433,CUSR0000SAH2,U.S. city average,Fuels and utilities,2017-02-01,M02,234.55,4.195819728571126
12434,CUSR0000SAH2,U.S. city average,Fuels and utilities,2017-03-01,M03,234.323,3.8527678056996084
12435,CUSR0000SAH2,U.S. city average,Fuels and utilities,2017-04-01,M04,236.231,4.4964744809038
12436,CUSR0000SAH2,U.S. city average,Fuels and utilities,2017-05-01,M05,237.525,4.535252178505411
12437,CUSR0000SAH2,U.S. city average,Fuels and utilities,2017-06-01,M06,238.058,4.549886252843671
12438,CUSR0000SAH2,U.S. city average,Fuels and utilities,2017-07-01,M07,238.264,3.8110466762810713
12439,CUSR0000SAH2,U.S. city average,Fuels and utilities,2017-08-01,M08,238.56,3.4460329643168475
12440,CUSR0000SAH2,U.S. city average,Fuels and utilities,2017-09-01,M09,238.844,2.9406820934311906
12441,CUSR0000SAH2,U.S. city average,Fuels and utilities,2017-10-01,M10,238.647,2.703947255168604
12442,CUSR0000SAH2,U.S. city average,Fuels and utilities,2017-11-01,M11,239.452,3.1369390400957764
12443,CUSR0000SAH2,U.S. city average,Fuels and utilities,2017-12-01,M12,239.875,3.2817660051754016
12444,CUSR0000SAH2,U.S. city average,Fuels and utilities,2018-01-01,M01,239.323,2.5372641933839146
12445,CUSR0000SAH2,U.S. city average,Fuels and utilities,2018-02-01,M02,241.588,3.0006395224898563
12446,CUSR0000SAH2,U.S. city average,Fuels and utilities,2018-03-01,M03,241.221,2.9437997977151076
12447,CUSR0000SAH2,U.S. city average,Fuels and utilities,2018-04-01,M04,241.114,2.0670445453814246
12448,CUSR0000SAH2,U.S. city average,Fuels and utilities,2018-05-01,M05,241.817,1.806967687611838
12449,CUSR0000SAH2,U.S. city average,Fuels and utilities,2018-06-01,M06,241.233,1.3337085920237968
12450,CUSR0000SAH2,U.S. city average,Fuels and utilities,2018-07-01,M07,240.998,1.1474666756203122
12451,CUSR0000SAH2,U.S. city average,Fuels and utilities,2018-08-01,M08,242.199,1.5254024144869316
12452,CUSR0000SAH2,U.S. city average,Fuels and utilities,2018-09-01,M09,240.615,0.7414881680092522
12453,CUSR0000SAH2,U.S. city average,Fuels and utilities,2018-10-01,M10,242.034,1.4192510276684889
12454,CUSR0000SAH2,U.S. city average,Fuels and utilities,2018-11-01,M11,242.329,1.2014934099527252
12455,CUSR0000SAH2,U.S. city average,Fuels and utilities,2018-12-01,M12,244.425,1.8968212610734891
12456,CUSR0000SAH2,U.S. city average,Fuels and utilities,2019-01-01,M01,242.5,1.3274946411335309
12457,CUSR0000SAH2,U.S. city average,Fuels and utilities,2019-02-01,M02,241.969,0.15770650860142954
12458,CUSR0000SAH2,U.S. city average,Fuels and utilities,2019-03-01,M03,242.839,0.6707542046505033
12459,CUSR0000SAH2,U.S. city average,Fuels and utilities,2019-04-01,M04,242.851,0.7204061149497676
12460,CUSR0000SAH2,U.S. city average,Fuels and utilities,2019-05-01,M05,242.485,0.27624195155842024
12461,CUSR0000SAH2,U.S. city average,Fuels and utilities,2019-06-01,M06,241.866,0.2624019101864272
12462,CUSR0000SAH2,U.S. city average,Fuels and utilities,2019-07-01,M07,242.288,0.5352741516527093
12463,CUSR0000SAH2,U.S. city average,Fuels and utilities,2019-08-01,M08,242.066,-0.05491352152569018
12464,CUSR0000SAH2,U.S. city average,Fuels and utilities,2019-09-01,M09,241.795,0.4904099910645554
12465,CUSR0000SAH2,U.S. city average,Fuels and utilities,2019-10-01,M10,243.367,0.550749068312717
12466,CUSR0000SAH2,U.S. city average,Fuels and utilities,2019-11-01,M11,243.707,0.5686484077431775
12467,CUSR0000SAH2,U.S. city average,Fuels and utilities,2019-12-01,M12,243.469,-0.3911220210698674
12468,CUSR0000SAH2,U.S. city average,Fuels and utilities,2020-01-01,M01,243.576,0.44371134020617653
12469,CUSR0000SAH2,U.S. city average,Fuels and utilities,2020-02-01,M02,243.233,0.5223809661568213
12470,CUSR0000SAH2,U.S. city average,Fuels and utilities,2020-03-01,M03,242.395,-0.18283718842524443
12471,CUSR0000SAH2,U.S. city average,Fuels and utilities,2020-04-01,M04,241.866,-0.4055984945501523
12472,CUSR0000SAH2,U.S. city average,Fuels and utilities,2020-05-01,M05,241.609,-0.36125945934800674
12473,CUSR0000SAH2,U.S. city average,Fuels and utilities,2020-06-01,M06,242.178,0.12899704795217293
12474,CUSR0000SAH2,U.S. city average,Fuels and utilities,2020-07-01,M07,242.468,0.0742917519646058
12475,CUSR0000SAH2,U.S. city average,Fuels and utilities,2020-08-01,M08,242.662,0.24621384250576028
12476,CUSR0000SAH2,U.S. city average,Fuels and utilities,2020-09-01,M09,244.838,1.2585041047168177
12477,CUSR0000SAH2,U.S. city average,Fuels and utilities,2020-10-01,M10,245.929,1.0527310604971252
12478,CUSR0000SAH2,U.S. city average,Fuels and utilities,2020-11-01,M11,247.812,1.6843997094872165
12479,CUSR0000SAH2,U.S. city average,Fuels and utilities,2020-12-01,M12,248.655,2.130045303508865
12480,CUSR0000SAH2,U.S. city average,Fuels and utilities,2021-01-01,M01,248.734,2.117614214865182
12481,CUSR0000SAH2,U.S. city average,Fuels and utilities,2021-02-01,M02,251.533,3.412365920742655
12482,CUSR0000SAH2,U.S. city average,Fuels and utilities,2021-03-01,M03,253.041,4.392004785577264
12665,CUSR0000SAH21,U.S. city average,Household energy,2012-03-01,M03,189.524,-1.4107659335400147
12666,CUSR0000SAH21,U.S. city average,Household energy,2012-04-01,M04,189.308,-2.280036133694674
12667,CUSR0000SAH21,U.S. city average,Household energy,2012-05-01,M05,188.034,-3.506989346634648
12668,CUSR0000SAH21,U.S. city average,Household energy,2012-06-01,M06,187.598,-3.4115248373012497
12669,CUSR0000SAH21,U.S. city average,Household energy,2012-07-01,M07,186.651,-4.322753275512081
12670,CUSR0000SAH21,U.S. city average,Household energy,2012-08-01,M08,188.272,-3.5748673509106266
12671,CUSR0000SAH21,U.S. city average,Household energy,2012-09-01,M09,188.74,-3.6391855739579593
12672,CUSR0000SAH21,U.S. city average,Household energy,2012-10-01,M10,189.553,-2.8401693542599915
12673,CUSR0000SAH21,U.S. city average,Household energy,2012-11-01,M11,191.082,-1.6774552078295035
12674,CUSR0000SAH21,U.S. city average,Household energy,2012-12-01,M12,191.022,-1.1104381183121403
12675,CUSR0000SAH21,U.S. city average,Household energy,2013-01-01,M01,191.225,-0.2789945765540258
12676,CUSR0000SAH21,U.S. city average,Household energy,2013-02-01,M02,191.897,0.8757773443865524
12677,CUSR0000SAH21,U.S. city average,Household energy,2013-03-01,M03,191.142,0.853717734957038
12678,CUSR0000SAH21,U.S. city average,Household energy,2013-04-01,M04,192.815,1.8525366070107907
12679,CUSR0000SAH21,U.S. city average,Household energy,2013-05-01,M05,194.748,3.5706308433581135
12680,CUSR0000SAH21,U.S. city average,Household energy,2013-06-01,M06,194.69,3.78042409833792
12681,CUSR0000SAH21,U.S. city average,Household energy,2013-07-01,M07,194.631,4.275358824758491
12682,CUSR0000SAH21,U.S. city average,Household energy,2013-08-01,M08,193.964,3.023285459335434
12683,CUSR0000SAH21,U.S. city average,Household energy,2013-09-01,M09,195.149,3.395676592137331
12684,CUSR0000SAH21,U.S. city average,Household energy,2013-10-01,M10,195.136,2.9453503769394374
12685,CUSR0000SAH21,U.S. city average,Household energy,2013-11-01,M11,195.256,2.1844025078238793
12686,CUSR0000SAH21,U.S. city average,Household energy,2013-12-01,M12,195.651,2.4232810880422173
12687,CUSR0000SAH21,U.S. city average,Household energy,2014-01-01,M01,199.82,4.494705190220949
12688,CUSR0000SAH21,U.S. city average,Household energy,2014-02-01,M02,201.835,5.178819887752284
12689,CUSR0000SAH21,U.S. city average,Household energy,2014-03-01,M03,206.057,7.803099266513902
12690,CUSR0000SAH21,U.S. city average,Household energy,2014-04-01,M04,201.396,4.450379897829526
12691,CUSR0000SAH21,U.S. city average,Household energy,2014-05-01,M05,203.694,4.5936286893832
12692,CUSR0000SAH21,U.S. city average,Household energy,2014-06-01,M06,203.748,4.652524526169799
12693,CUSR0000SAH21,U.S. city average,Household energy,2014-07-01,M07,204.11,4.870241636738237
12694,CUSR0000SAH21,U.S. city average,Household energy,2014-08-01,M08,202.683,4.495164051061029
12695,CUSR0000SAH21,U.S. city average,Household energy,2014-09-01,M09,201.849,3.433274062383096
12696,CUSR0000SAH21,U.S. city average,Household energy,2014-10-01,M10,200.792,2.8984913086257835
12697,CUSR0000SAH21,U.S. city average,Household energy,2014-11-01,M11,199.728,2.290326545663124
12698,CUSR0000SAH21,U.S. city average,Household energy,2014-12-01,M12,200.615,2.537170778580222
12699,CUSR0000SAH21,U.S. city average,Household energy,2015-01-01,M01,199.424,-0.19817836052447024
12700,CUSR0000SAH21,U.S. city average,Household energy,2015-02-01,M02,199.055,-1.3773626972527042
12701,CUSR0000SAH21,U.S. city average,Household energy,2015-03-01,M03,197.53,-4.138175359245255
12702,CUSR0000SAH21,U.S. city average,Household energy,2015-04-01,M04,196.176,-2.5919084788178504
12703,CUSR0000SAH21,U.S. city average,Household energy,2015-05-01,M05,194.526,-4.500868950484538
12704,CUSR0000SAH21,U.S. city average,Household energy,2015-06-01,M06,195.409,-4.092800910929184
12705,CUSR0000SAH21,U.S. city average,Household energy,2015-07-01,M07,194.002,-4.952231639802074
12706,CUSR0000SAH21,U.S. city average,Household energy,2015-08-01,M08,193.59,-4.486316069921992
12707,CUSR0000SAH21,U.S. city average,Household energy,2015-09-01,M09,192.923,-4.422117523495284
12708,CUSR0000SAH21,U.S. city average,Household energy,2015-10-01,M10,192.194,-4.282043109287226
12709,CUSR0000SAH21,U.S. city average,Household energy,2015-11-01,M11,191.571,-4.0840543138668695
12710,CUSR0000SAH21,U.S. city average,Household energy,2015-12-01,M12,189.404,-5.588315928519805
12711,CUSR0000SAH21,U.S. city average,Household energy,2016-01-01,M01,188.367,-5.5444680680359575
12712,CUSR0000SAH21,U.S. city average,Household energy,2016-02-01,M02,187.747,-5.680841978347684
12713,CUSR0000SAH21,U.S. city average,Household energy,2016-03-01,M03,188.124,-4.761808332911455
12714,CUSR0000SAH21,U.S. city average,Household energy,2016-04-01,M04,188.362,-3.9831579805888584
12715,CUSR0000SAH21,U.S. city average,Household energy,2016-05-01,M05,189.31,-2.681389634290532
12716,CUSR0000SAH21,U.S. city average,Household energy,2016-06-01,M06,189.783,-2.879089499460108
12717,CUSR0000SAH21,U.S. city average,Household energy,2016-07-01,M07,191.805,-1.132462551932456
12718,CUSR0000SAH21,U.S. city average,Household energy,2016-08-01,M08,192.775,-0.42099281987706405
12719,CUSR0000SAH21,U.S. city average,Household energy,2016-09-01,M09,194.12,0.6204547928448045
12720,CUSR0000SAH21,U.S. city average,Household energy,2016-10-01,M10,194.353,1.1233441210443784
12721,CUSR0000SAH21,U.S. city average,Household energy,2016-11-01,M11,193.914,1.2230452417119508
12722,CUSR0000SAH21,U.S. city average,Household energy,2016-12-01,M12,193.869,2.3573947751895474
12723,CUSR0000SAH21,U.S. city average,Household energy,2017-01-01,M01,194.806,3.4183269893346635
12724,CUSR0000SAH21,U.S. city average,Household energy,2017-02-01,M02,195.856,4.31911029204195
12725,CUSR0000SAH21,U.S. city average,Household energy,2017-03-01,M03,195.511,3.926665390912376
12726,CUSR0000SAH21,U.S. city average,Household energy,2017-04-01,M04,197.445,4.822097875367648
12727,CUSR0000SAH21,U.S. city average,Household energy,2017-05-01,M05,198.702,4.9611747926681105
12728,CUSR0000SAH21,U.S. city average,Household energy,2017-06-01,M06,199.191,4.957240637991811
12729,CUSR0000SAH21,U.S. city average,Household energy,2017-07-01,M07,199.326,3.921169938218494
12730,CUSR0000SAH21,U.S. city average,Household energy,2017-08-01,M08,199.524,3.500972636493316
12731,CUSR0000SAH21,U.S. city average,Household energy,2017-09-01,M09,199.694,2.8714197403667763
12732,CUSR0000SAH21,U.S. city average,Household energy,2017-10-01,M10,199.299,2.5448539513153845
12733,CUSR0000SAH21,U.S. city average,Household energy,2017-11-01,M11,199.979,3.1276751549656145
12734,CUSR0000SAH21,U.S. city average,Household energy,2017-12-01,M12,200.312,3.3233781574155907
12735,CUSR0000SAH21,U.S. city average,Household energy,2018-01-01,M01,199.529,2.4244633122183057
12736,CUSR0000SAH21,U.S. city average,Household energy,2018-02-01,M02,201.76,3.014459602973618
12737,CUSR0000SAH21,U.S. city average,Household energy,2018-03-01,M03,201.253,2.9369191503291425
12738,CUSR0000SAH21,U.S. city average,Household energy,2018-04-01,M04,200.922,1.7609967332674836
12739,CUSR0000SAH21,U.S. city average,Household energy,2018-05-01,M05,201.415,1.3653611941500277
12740,CUSR0000SAH21,U.S. city average,Household energy,2018-06-01,M06,200.591,0.7028429999347496
12741,CUSR0000SAH21,U.S. city average,Household energy,2018-07-01,M07,200.172,0.4244303302128216
12742,CUSR0000SAH21,U.S. city average,Household energy,2018-08-01,M08,201.222,0.851025440548514
12743,CUSR0000SAH21,U.S. city average,Household energy,2018-09-01,M09,199.443,-0.12569230923311636
12744,CUSR0000SAH21,U.S. city average,Household energy,2018-10-01,M10,200.824,0.7651819627795486
12745,CUSR0000SAH21,U.S. city average,Household energy,2018-11-01,M11,200.472,0.24652588521794083
12746,CUSR0000SAH21,U.S. city average,Household energy,2018-12-01,M12,202.584,1.134230600263586
12747,CUSR0000SAH21,U.S. city average,Household energy,2019-01-01,M01,200.772,0.6229670874910331
12748,CUSR0000SAH21,U.S. city average,Household energy,2019-02-01,M02,200.093,-0.8262291831879431
12749,CUSR0000SAH21,U.S. city average,Household energy,2019-03-01,M03,200.864,-0.19328904413846715
12750,CUSR0000SAH21,U.S. city average,Household energy,2019-04-01,M04,200.675,-0.12293327759029804
12751,CUSR0000SAH21,U.S. city average,Household energy,2019-05-01,M05,200.128,-0.6389792220043211
12752,CUSR0000SAH21,U.S. city average,Household energy,2019-06-01,M06,199.282,-0.6525716507719714
12753,CUSR0000SAH21,U.S. city average,Household energy,2019-07-01,M07,199.597,-0.28725296245228904
12754,CUSR0000SAH21,U.S. city average,Household energy,2019-08-01,M08,199.272,-0.9690789277514433
12755,CUSR0000SAH21,U.S. city average,Household energy,2019-09-01,M09,198.831,-0.30685459003325644
12756,CUSR0000SAH21,U.S. city average,Household energy,2019-10-01,M10,200.283,-0.2693901127355458
12757,CUSR0000SAH21,U.S. city average,Household energy,2019-11-01,M11,200.551,0.0394069994812174
12758,CUSR0000SAH21,U.S. city average,Household energy,2019-12-01,M12,200.202,-1.1758085534889218
12759,CUSR0000SAH21,U.S. city average,Household energy,2020-01-01,M01,200.101,-0.33420994959456607
